chokepoint_id,ship_type,entry_sog_kn,queue_depth,hour_of_day,day_of_week,month,recent_throughput_24h,bbox_diagonal_km,transit_minutes,entry_ts,_synthetic
Taiwan Strait,tanker,19.59,13,6,0,2,52,550.0,674.8,1707115006.7,True
Taiwan Strait,unknown,12.13,11,7,1,3,28,550.0,856.8,1709622788.4,True
Taiwan Strait,tanker,14.19,13,22,5,3,38,550.0,835.6,1711232998.4,True
Taiwan Strait,container,6.83,16,7,6,3,58,550.0,731.1,1711266711.2,True
Taiwan Strait,tanker,9.92,7,12,1,3,26,550.0,664.1,1710852040.8,True
Taiwan Strait,tanker,10.29,8,10,0,1,27,550.0,680.5,1704708374.1,True
Taiwan Strait,container,7.07,3,22,0,3,1,550.0,608.5,1710195134.8,True
Taiwan Strait,bulker,10.34,4,12,6,3,19,550.0,642.6,1711283775.9,True
Taiwan Strait,bulker,11.4,6,10,1,1,9,550.0,730.6,1705402511.2,True
Taiwan Strait,container,12.36,9,10,4,1,36,550.0,665.0,1706263602.2,True
Taiwan Strait,bulker,4.0,4,14,4,1,5,550.0,608.9,1704466732.8,True
Taiwan Strait,bulker,8.43,11,20,2,2,30,550.0,667.7,1707338814.2,True
Taiwan Strait,container,8.96,10,0,4,1,38,550.0,684.3,1705624202.7,True
Taiwan Strait,other,8.48,9,21,6,3,19,550.0,701.9,1710106773.1,True
Taiwan Strait,bulker,12.49,14,9,2,2,53,550.0,647.9,1709111557.2,True
Taiwan Strait,other,8.29,9,16,5,3,36,550.0,697.4,1710000544.1,True
Taiwan Strait,container,14.2,7,13,0,1,30,550.0,711.8,1704721772.3,True
Taiwan Strait,container,8.81,11,4,2,1,42,550.0,733.9,1706676496.7,True
Taiwan Strait,bulker,9.73,10,7,4,2,43,550.0,733.8,1708068934.3,True
Taiwan Strait,container,6.83,14,18,0,2,55,550.0,741.4,1708366162.5,True
Taiwan Strait,container,9.44,12,2,4,3,37,550.0,715.9,1709261195.5,True
Taiwan Strait,container,6.34,10,2,2,2,42,550.0,501.7,1707877288.9,True
Taiwan Strait,container,8.35,5,13,2,3,26,550.0,515.6,1711547053.0,True
Taiwan Strait,bulker,8.64,8,23,4,1,32,550.0,409.1,1704495833.4,True
Taiwan Strait,container,14.01,13,15,4,2,54,550.0,830.4,1707493369.6,True
Taiwan Strait,other,9.98,7,11,6,3,18,550.0,663.8,1710069692.1,True
Taiwan Strait,other,8.96,5,8,1,3,18,550.0,597.2,1711441336.8,True
Taiwan Strait,bulker,12.17,1,6,1,1,3,550.0,741.2,1705990911.5,True
Taiwan Strait,container,12.53,7,9,5,1,27,550.0,681.9,1705136515.6,True
Taiwan Strait,bulker,14.24,9,15,3,1,36,550.0,817.6,1706195698.2,True
Taiwan Strait,tanker,7.85,6,7,6,1,15,550.0,778.7,1705823421.1,True
Taiwan Strait,other,14.54,10,6,0,2,22,550.0,871.7,1708322592.7,True
Taiwan Strait,container,10.9,5,10,1,2,24,550.0,584.4,1709031475.8,True
Taiwan Strait,container,10.55,14,16,0,2,33,550.0,495.1,1707151726.1,True
Taiwan Strait,other,6.56,12,17,2,1,39,550.0,684.4,1704906954.5,True
Taiwan Strait,tanker,9.28,9,3,3,2,18,550.0,569.5,1708572199.1,True
Taiwan Strait,tanker,13.62,9,6,4,2,33,550.0,772.7,1707459552.6,True
Taiwan Strait,container,9.43,9,11,6,1,29,550.0,610.3,1706440069.2,True
Taiwan Strait,other,8.99,10,15,2,2,36,550.0,638.3,1708528685.3,True
Taiwan Strait,bulker,12.59,7,14,2,3,13,550.0,769.6,1711550080.1,True
Taiwan Strait,container,15.19,18,23,0,1,67,550.0,699.1,1704756246.9,True
Taiwan Strait,tanker,11.39,6,16,4,3,16,550.0,784.2,1709311889.9,True
Taiwan Strait,bulker,11.76,8,6,2,1,25,550.0,717.6,1704868816.9,True
Taiwan Strait,container,9.08,9,18,4,3,40,550.0,597.0,1709316146.7,True
Taiwan Strait,tanker,11.36,8,23,2,3,20,550.0,676.7,1710371710.3,True
Taiwan Strait,other,10.11,7,16,4,1,8,550.0,911.3,1704473046.6,True
Taiwan Strait,other,14.34,13,17,5,1,40,550.0,790.1,1704561224.3,True
Taiwan Strait,tanker,13.19,10,14,6,3,47,550.0,665.1,1710080749.0,True
Taiwan Strait,other,13.17,5,15,1,2,22,550.0,659.6,1707836454.7,True
Taiwan Strait,unknown,9.27,11,3,6,3,52,550.0,672.2,1709435457.3,True
Taiwan Strait,container,8.84,13,23,4,2,30,550.0,873.2,1706916374.1,True
Taiwan Strait,other,8.88,16,21,0,1,56,550.0,641.9,1704146289.4,True
Taiwan Strait,bulker,7.08,9,21,3,3,41,550.0,570.1,1709846137.2,True
Taiwan Strait,bulker,16.1,3,0,1,3,11,550.0,660.1,1710202656.3,True
Taiwan Strait,unknown,10.19,6,14,5,1,35,550.0,720.6,1706364178.2,True
Taiwan Strait,container,8.1,9,13,3,2,34,550.0,543.3,1707400359.1,True
English Channel,container,8.55,5,14,4,3,19,400.0,335.9,1709303721.5,True
English Channel,other,10.75,10,11,4,2,46,400.0,357.2,1706874154.3,True
English Channel,bulker,8.85,10,14,5,3,45,400.0,408.2,1711810298.2,True
English Channel,other,14.13,18,4,1,2,62,400.0,488.9,1707193755.8,True
English Channel,tanker,12.01,16,12,2,1,60,400.0,493.0,1704283249.1,True
English Channel,tanker,7.48,9,13,1,1,18,400.0,367.2,1704808304.2,True
English Channel,tanker,9.32,14,10,6,2,49,400.0,406.3,1707043787.2,True
English Channel,tanker,9.47,8,0,4,3,37,400.0,461.2,1711671310.1,True
English Channel,other,11.93,6,3,6,2,5,400.0,444.1,1708830900.7,True
English Channel,tanker,12.73,3,19,2,1,8,400.0,535.8,1706124858.5,True
English Channel,bulker,7.95,6,9,5,2,20,400.0,437.0,1706953966.4,True
English Channel,tanker,13.77,9,20,5,1,31,400.0,399.8,1706387869.3,True
English Channel,container,12.59,0,5,2,1,0,400.0,364.5,1705470248.8,True
English Channel,unknown,12.6,11,7,2,3,27,400.0,484.6,1710315076.4,True
English Channel,container,11.58,4,6,3,3,14,400.0,318.5,1711001388.1,True
English Channel,tanker,10.71,16,21,6,1,45,400.0,615.4,1704661989.6,True
English Channel,other,9.42,10,18,5,2,24,400.0,474.2,1708196298.2,True
English Channel,tanker,12.5,8,22,1,3,28,400.0,602.6,1709678653.7,True
English Channel,container,10.65,7,7,3,3,23,400.0,242.8,1710400960.8,True
English Channel,unknown,7.86,10,7,5,1,30,400.0,313.4,1705734759.4,True
English Channel,tanker,6.08,13,1,4,1,37,400.0,447.8,1704416758.2,True
English Channel,other,10.08,16,8,4,1,71,400.0,386.6,1704444932.7,True
English Channel,bulker,11.25,12,2,5,1,47,400.0,458.3,1704507712.1,True
English Channel,tanker,12.19,7,0,3,3,37,400.0,427.6,1711586086.9,True
English Channel,container,6.73,8,2,5,3,35,400.0,427.1,1711159268.1,True
English Channel,other,13.78,12,11,1,3,23,400.0,514.3,1710242545.5,True
English Channel,container,14.92,13,9,0,2,38,400.0,518.0,1707730060.3,True
English Channel,container,9.62,11,21,4,1,27,400.0,406.0,1705700697.7,True
English Channel,tanker,11.47,0,20,6,3,8,400.0,524.9,1709496336.8,True
English Channel,container,12.32,10,16,4,2,37,400.0,356.0,1708099219.3,True
English Channel,tanker,10.1,10,2,3,2,28,400.0,431.2,1707360570.8,True
English Channel,other,7.78,5,2,3,2,22,400.0,324.4,1709173215.6,True
English Channel,unknown,12.77,12,8,0,1,52,400.0,308.0,1705913933.0,True
English Channel,tanker,10.9,14,8,5,3,47,400.0,462.9,1711183254.4,True
English Channel,unknown,13.38,6,23,2,2,8,400.0,472.9,1709164453.2,True
English Channel,container,14.17,21,3,3,2,59,400.0,466.3,1707966046.0,True
English Channel,bulker,10.77,9,16,2,1,19,400.0,512.5,1704904491.3,True
English Channel,bulker,10.25,1,3,2,2,6,400.0,449.5,1707277691.2,True
English Channel,tanker,12.0,7,14,1,1,33,400.0,502.6,1704811459.1,True
English Channel,unknown,12.48,15,6,5,3,47,400.0,478.2,1709360728.3,True
English Channel,bulker,10.16,7,1,6,3,24,400.0,487.9,1710034936.1,True
English Channel,container,6.56,13,4,3,1,39,400.0,436.3,1704342891.3,True
English Channel,container,13.03,1,6,3,3,8,400.0,266.3,1710399425.1,True
English Channel,tanker,8.91,19,4,2,1,47,400.0,430.9,1706676337.1,True
English Channel,container,9.76,21,14,5,2,62,400.0,496.3,1706971079.7,True
English Channel,other,6.3,10,7,2,1,27,400.0,330.1,1706685384.2,True
English Channel,container,14.8,8,7,4,1,43,400.0,426.5,1706252624.7,True
English Channel,bulker,16.06,16,6,3,3,50,400.0,534.4,1710398753.0,True
English Channel,tanker,7.95,13,0,4,2,35,400.0,334.5,1706835050.6,True
English Channel,bulker,9.81,14,0,1,3,40,400.0,457.7,1709597784.8,True
English Channel,container,6.43,3,7,2,1,5,400.0,359.4,1705475211.0,True
English Channel,bulker,11.58,10,6,2,1,30,400.0,508.8,1704869411.0,True
English Channel,tanker,6.53,2,1,0,1,5,400.0,419.1,1706491928.1,True
English Channel,other,10.97,5,12,2,2,26,400.0,421.3,1709125150.7,True
English Channel,container,10.04,4,16,3,3,6,400.0,387.5,1711039099.1,True
English Channel,unknown,12.4,10,9,0,2,23,400.0,461.5,1707731891.6,True
English Channel,tanker,7.7,8,3,6,3,41,400.0,458.9,1709434974.4,True
English Channel,other,7.44,9,10,3,3,30,400.0,396.9,1711623354.9,True
English Channel,tanker,7.5,8,16,0,2,37,400.0,433.0,1707149490.9,True
English Channel,container,6.7,8,0,2,3,38,400.0,352.7,1710289246.6,True
English Channel,unknown,10.96,5,9,4,2,23,400.0,391.0,1708075224.3,True
English Channel,container,6.86,8,15,4,3,23,400.0,348.8,1710517187.2,True
English Channel,unknown,12.29,10,4,1,3,36,400.0,434.9,1710822256.3,True
English Channel,container,9.03,5,9,6,3,19,400.0,416.4,1710062752.6,True
English Channel,bulker,5.84,5,10,0,3,22,400.0,516.5,1710759424.8,True
English Channel,container,12.18,9,5,4,2,18,400.0,363.5,1707457945.2,True
English Channel,bulker,11.71,10,3,1,1,53,400.0,457.8,1704770604.6,True
English Channel,container,14.82,9,11,6,2,37,400.0,322.2,1707046565.6,True
English Channel,tanker,7.38,9,4,3,3,27,400.0,525.8,1709786522.1,True
English Channel,tanker,11.62,7,16,4,2,18,400.0,473.8,1708099454.3,True
English Channel,bulker,15.6,7,18,3,3,27,400.0,551.1,1711046536.7,True
English Channel,container,10.11,13,14,0,1,38,400.0,411.0,1706539055.2,True
English Channel,unknown,12.16,8,19,1,3,31,400.0,430.4,1711481327.1,True
English Channel,other,12.42,4,20,2,3,17,400.0,323.2,1710967513.1,True
English Channel,bulker,10.04,1,11,3,2,7,400.0,392.8,1709206633.4,True
English Channel,bulker,4.07,14,4,3,2,34,400.0,504.6,1708575864.1,True
English Channel,tanker,10.31,10,10,0,2,36,400.0,521.1,1707733407.2,True
English Channel,container,10.15,8,14,2,2,28,400.0,460.3,1709132391.0,True
English Channel,tanker,9.11,9,12,4,1,17,400.0,421.1,1705665622.2,True
English Channel,tanker,8.58,14,8,0,3,58,400.0,530.5,1709541727.7,True
English Channel,other,14.43,12,14,1,3,51,400.0,327.0,1709648047.4,True
English Channel,other,10.84,16,16,5,1,49,400.0,505.9,1704559199.6,True
English Channel,bulker,13.25,5,10,1,1,15,400.0,417.9,1706006043.4,True
English Channel,other,6.77,3,4,0,1,11,400.0,439.6,1705898520.0,True
English Channel,unknown,9.23,6,18,6,3,22,400.0,462.1,1711303915.5,True
English Channel,unknown,10.98,11,22,2,3,47,400.0,501.1,1710973930.2,True
English Channel,container,12.29,7,21,0,1,39,400.0,420.0,1705959403.1,True
English Channel,bulker,8.37,3,16,6,3,14,400.0,372.0,1709483318.6,True
English Channel,container,16.35,12,5,0,2,31,400.0,317.2,1707715170.4,True
English Channel,unknown,10.74,12,22,3,1,38,400.0,371.5,1705618706.6,True
English Channel,tanker,7.88,6,20,4,3,26,400.0,467.6,1709931488.6,True
English Channel,container,12.05,1,11,3,2,0,400.0,400.9,1708601367.0,True
English Channel,tanker,12.87,19,17,3,2,60,400.0,517.7,1708016552.8,True
English Channel,bulker,14.82,16,21,5,3,70,400.0,485.0,1711835844.4,True
English Channel,container,9.59,10,15,2,3,16,400.0,474.9,1710344690.3,True
English Channel,container,10.67,4,9,3,1,14,400.0,347.3,1705569086.4,True
English Channel,unknown,18.61,8,23,2,1,30,400.0,370.7,1705534816.7,True
English Channel,container,6.24,11,19,3,3,42,400.0,328.7,1711654240.1,True
English Channel,container,10.62,5,8,4,2,24,400.0,331.2,1706861722.5,True
English Channel,container,12.04,18,5,5,3,55,400.0,410.8,1709357079.8,True
English Channel,container,9.52,4,22,6,1,20,400.0,442.8,1704666870.2,True
English Channel,other,8.14,13,18,1,1,46,400.0,456.0,1704219242.2,True
English Channel,container,13.34,10,22,4,2,41,400.0,409.7,1708124265.0,True
English Channel,tanker,17.55,9,17,6,1,39,400.0,482.8,1706463947.8,True
English Channel,container,11.54,13,20,2,2,42,400.0,480.9,1708548386.9,True
English Channel,container,9.21,6,10,2,3,12,400.0,287.2,1710326466.3,True
English Channel,tanker,11.1,9,5,2,2,29,400.0,454.3,1709099730.3,True
English Channel,tanker,5.74,14,21,2,3,32,400.0,452.2,1711576248.0,True
English Channel,container,13.68,9,3,3,2,41,400.0,329.9,1707362725.0,True
English Channel,bulker,10.98,9,23,5,2,30,400.0,597.9,1708817047.7,True
English Channel,bulker,13.18,12,3,5,3,48,400.0,458.6,1711165596.3,True
English Channel,tanker,4.97,7,0,0,2,29,400.0,405.9,1708303411.1,True
English Channel,bulker,7.93,9,13,3,3,33,400.0,440.4,1711028967.0,True
English Channel,container,6.41,10,15,0,2,39,400.0,407.9,1707146925.3,True
English Channel,container,10.18,9,14,0,3,18,400.0,396.5,1710771347.7,True
English Channel,tanker,11.2,15,1,6,3,46,400.0,537.7,1710034084.6,True
English Channel,other,12.32,14,15,3,3,41,400.0,410.6,1711035622.8,True
English Channel,container,5.13,14,13,4,1,50,400.0,410.6,1705067529.5,True
English Channel,bulker,15.62,8,11,4,2,29,400.0,477.2,1707478726.1,True
English Channel,container,9.13,13,22,4,2,45,400.0,442.2,1706912665.2,True
English Channel,container,12.33,8,15,0,1,20,400.0,357.5,1704726279.3,True
English Channel,container,13.83,7,17,5,3,27,400.0,462.5,1711214660.4,True
English Channel,unknown,13.61,9,10,4,3,37,400.0,376.8,1709894770.7,True
English Channel,tanker,14.21,10,20,2,1,42,400.0,445.0,1704918338.6,True
English Channel,container,10.35,13,8,3,2,50,400.0,443.1,1706775891.0,True
English Channel,other,12.66,9,10,0,1,27,400.0,341.4,1705313493.8,True
English Channel,unknown,9.93,7,22,5,2,24,400.0,443.0,1708210321.0,True
English Channel,other,8.49,14,11,0,2,52,400.0,504.9,1707131349.8,True
English Channel,tanker,10.13,9,6,3,1,22,400.0,521.9,1705560526.2,True
English Channel,container,9.11,8,4,2,2,29,400.0,436.7,1708491229.8,True
English Channel,other,9.57,10,21,2,2,28,400.0,442.6,1707341550.4,True
English Channel,unknown,14.98,8,19,3,2,24,400.0,410.5,1707419728.0,True
English Channel,other,11.36,17,17,2,3,47,400.0,347.4,1710349573.6,True
English Channel,other,5.32,9,8,6,1,15,400.0,472.5,1704617988.1,True
English Channel,bulker,11.36,6,1,0,3,24,400.0,530.1,1711330642.7,True
English Channel,container,12.0,9,13,3,2,47,400.0,319.6,1708609453.0,True
English Channel,container,8.56,11,15,4,2,29,400.0,328.3,1707494172.7,True
English Channel,bulker,9.87,17,23,6,3,64,400.0,391.4,1710716546.6,True
English Channel,container,10.51,13,11,6,1,48,400.0,372.5,1704628344.6,True
English Channel,bulker,11.17,11,18,0,3,44,400.0,371.2,1710180080.1,True
English Channel,other,10.06,8,19,6,1,26,400.0,419.8,1705866630.6,True
English Channel,container,12.82,10,19,6,3,30,400.0,391.7,1709493822.7,True
English Channel,bulker,15.49,0,0,0,3,5,400.0,378.6,1710116320.2,True
English Channel,other,9.09,5,15,3,1,23,400.0,434.1,1705590771.5,True
English Channel,container,9.32,14,12,4,3,54,400.0,378.1,1709900188.9,True
English Channel,unknown,12.55,8,19,6,3,31,400.0,325.5,1709493859.9,True
English Channel,container,9.19,9,4,6,1,34,400.0,447.6,1705812850.2,True
English Channel,container,10.4,9,18,5,3,37,400.0,445.9,1710010225.1,True
English Channel,other,9.73,11,12,0,2,39,400.0,449.6,1708346408.8,True
English Channel,other,10.75,11,7,6,2,45,400.0,440.2,1708846950.8,True
English Channel,unknown,10.18,8,3,4,1,36,400.0,511.8,1706239684.9,True
English Channel,tanker,10.71,11,22,6,3,49,400.0,412.7,1710109206.1,True
English Channel,other,9.97,15,17,6,2,64,400.0,442.5,1707671108.2,True
English Channel,container,10.19,8,11,2,1,35,400.0,507.1,1704282183.3,True
English Channel,other,10.31,7,8,0,1,31,400.0,447.8,1705307179.2,True
English Channel,unknown,9.63,13,13,5,3,42,400.0,467.9,1710596403.4,True
English Channel,bulker,11.75,10,2,4,3,47,400.0,511.1,1710469214.3,True
English Channel,container,12.15,5,0,3,1,16,400.0,348.9,1704326733.5,True
English Channel,container,9.98,14,21,0,2,49,400.0,298.2,1707772833.5,True
English Channel,tanker,9.99,9,9,3,3,36,400.0,471.5,1709803982.1,True
English Channel,tanker,8.5,9,4,3,3,32,400.0,498.2,1711600437.9,True
English Channel,container,11.69,12,3,2,1,41,400.0,389.1,1704858787.4,True
English Channel,bulker,7.13,10,5,0,3,31,400.0,509.1,1711343019.5,True
English Channel,bulker,10.57,7,23,3,3,24,400.0,377.3,1709854750.5,True
English Channel,other,11.35,8,16,3,2,32,400.0,387.0,1707411178.3,True
English Channel,other,12.45,10,10,5,3,33,400.0,389.4,1709979971.3,True
English Channel,other,8.45,6,0,1,3,20,400.0,407.3,1709599783.3,True
English Channel,tanker,9.31,12,7,5,1,44,400.0,486.5,1705734704.9,True
English Channel,unknown,8.17,14,20,2,2,56,400.0,424.4,1707337095.0,True
English Channel,other,12.06,15,17,4,3,50,400.0,426.1,1709314422.6,True
